1341024,嘎啦,1187,水果,,苹果类,3.5,4.3,3.9,,纸袋,斤,2022-10-01 00:00:00,,138,,admin,,,
1341023,嘎啦,1187,水果,,苹果类,2.5,3.5,3.0,,光果,斤,2022-10-01 00:00:00,,138,,admin,,,
1341022,阳光玫瑰,1187,水果,,葡萄类,6.0,18.0,12.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341021,玫瑰香,1187,水果,,葡萄类,3.5,6.0,4.75,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341020,克伦生,1187,水果,,葡萄类,8.0,9.0,8.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341019,红宝石,1187,水果,,葡萄类,4.5,6.0,5.25,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341018,美人指,1187,水果,,葡萄类,6.0,9.0,7.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341017,红提,1187,水果,,葡萄类,4.5,7.0,5.75,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341016,巨峰,1187,水果,,葡萄类,2.8,3.8,3.3,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341015,新疆无核,1187,水果,,葡萄类,4.5,6.0,5.25,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341014,紫甜,1187,水果,,葡萄类,5.0,6.0,5.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341013,象牙芒果,1187,水果,,芒果类,5.0,6.0,5.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341012,凯特,1187,水果,,芒果类,2.0,5.5,3.75,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341011,澳芒,1187,水果,,芒果类,7.0,8.0,7.5,,新世纪\肯特,斤,2022-10-01 00:00:00,,138,,admin,,,
1341010,白条猪,1189,肉禽蛋,1205,猪肉类,16.0,16.0,16.0,,瘦,斤,2022-10-01 00:00:00,,138,,admin,,,
1341009,白条猪,1189,肉禽蛋,1205,猪肉类,14.5,14.5,14.5,,肥,斤,2022-10-01 00:00:00,,138,,admin,,,
1341008,前臀尖,1189,肉禽蛋,1205,猪肉类,15.0,15.5,15.25,,瘦,斤,2022-10-01 00:00:00,,138,,admin,,,
1341007,前臀尖,1189,肉禽蛋,1205,猪肉类,14.0,15.0,14.5,,肥,斤,2022-10-01 00:00:00,,138,,admin,,,
1341006,后臀尖,1189,肉禽蛋,1205,猪肉类,15.0,15.5,15.25,,瘦,斤,2022-10-01 00:00:00,,138,,admin,,,
1341005,后臀尖,1189,肉禽蛋,1205,猪肉类,14.0,15.0,14.5,,肥,斤,2022-10-01 00:00:00,,138,,admin,,,
1341004,五花肉,1189,肉禽蛋,1205,猪肉类,18.5,20.5,19.5,,瘦,斤,2022-10-01 00:00:00,,138,,admin,,,
1341003,五花肉,1189,肉禽蛋,1205,猪肉类,17.0,18.5,17.75,,肥,斤,2022-10-01 00:00:00,,138,,admin,,,
1341002,五花头,1189,肉禽蛋,1205,猪肉类,14.5,15.5,15.0,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341001,纯通脊,1189,肉禽蛋,1205,猪肉类,18.0,19.0,18.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341000,通脊,1189,肉禽蛋,1205,猪肉类,15.0,16.0,15.5,,,斤,2022-10-01 00:00:00,,138,,admin,,,
